Name,Sector,Date_x,Transaction Name_x,Number of Investors_x,Money Raised_x,Lead Investors_x,Year_x,Date_y,Transaction Name_y,Number of Investors_y,Money Raised_y,Lead Investors_y,Year_y,Total Products Active,Monthly Downloads,Monthly Visits,Monthly Visits Growth
Flutura,AI,2017-02-13 00:00:00,Series A - Flutura,4.0,600000000.0,Vertex Ventures,2017,2015-12-09 00:00:00,Non Equity Assistance - Flutura,1.0,0.0,,2015,21,0,187,0.0603
Flutura,AI,2017-02-13 00:00:00,Series A - Flutura,4.0,600000000.0,Vertex Ventures,2017,2013-11-21 00:00:00,Seed Round - Flutura,1.0,0.0,,2013,21,0,187,0.0603
Flutura,AI,2015-12-09 00:00:00,Non Equity Assistance - Flutura,1.0,0.0,,2015,2022-02-03 00:00:00,Non Equity Assistance - Flutura,1.0,0.0,HPE Digital Catalyst Program,2022,21,0,187,0.0603
Flutura,AI,2015-12-09 00:00:00,Non Equity Assistance - Flutura,1.0,0.0,,2015,2018-03-20 00:00:00,Venture Round - Flutura,1.0,80000000.0,Hitachi High-Technologies,2018,21,0,187,0.0603
Flutura,AI,2015-12-09 00:00:00,Non Equity Assistance - Flutura,1.0,0.0,,2015,2017-02-13 00:00:00,Series A - Flutura,4.0,600000000.0,Vertex Ventures,2017,21,0,187,0.0603
Flutura,AI,2015-12-09 00:00:00,Non Equity Assistance - Flutura,1.0,0.0,,2015,2015-12-09 00:00:00,Non Equity Assistance - Flutura,1.0,0.0,,2015,21,0,187,0.0603
Flutura,AI,2015-12-09 00:00:00,Non Equity Assistance - Flutura,1.0,0.0,,2015,2013-11-21 00:00:00,Seed Round - Flutura,1.0,0.0,,2013,21,0,187,0.0603
Flutura,AI,2013-11-21 00:00:00,Seed Round - Flutura,1.0,0.0,,2013,2022-02-03 00:00:00,Non Equity Assistance - Flutura,1.0,0.0,HPE Digital Catalyst Program,2022,21,0,187,0.0603
Flutura,AI,2013-11-21 00:00:00,Seed Round - Flutura,1.0,0.0,,2013,2018-03-20 00:00:00,Venture Round - Flutura,1.0,80000000.0,Hitachi High-Technologies,2018,21,0,187,0.0603
Flutura,AI,2013-11-21 00:00:00,Seed Round - Flutura,1.0,0.0,,2013,2017-02-13 00:00:00,Series A - Flutura,4.0,600000000.0,Vertex Ventures,2017,21,0,187,0.0603
Flutura,AI,2013-11-21 00:00:00,Seed Round - Flutura,1.0,0.0,,2013,2015-12-09 00:00:00,Non Equity Assistance - Flutura,1.0,0.0,,2015,21,0,187,0.0603
Flutura,AI,2013-11-21 00:00:00,Seed Round - Flutura,1.0,0.0,,2013,2013-11-21 00:00:00,Seed Round - Flutura,1.0,0.0,,2013,21,0,187,0.0603
Attentive AI,AI,2022-07-12 00:00:00,Series A - Attentive,2.0,400000000.0,,2022,2022-07-12 00:00:00,Series A - Attentive,2.0,400000000.0,,2022,18,0,10198,1.5286
